,대피시설명,주소,평시활용 유형,대피시설 면적,경도,위도
2864,방화5단지아파트 501동 지하주차장,서울특별시 강서구 방화동 814번지,주차장,2935.55,126.80736290866206,37.577188995537654
2865,방화6단지아파트 604동 지하주차장,서울특별시 강서구 방화동 816번지,주차장,2644.64,126.80811700591646,37.57844999248189
2866,방화7단지동성아파트 지하주차장,서울특별시 강서구 방화동 817번지,주차장,6369.42,126.80929211924332,37.57960292246801
2867,방화8단지개화아파트 103동 지하주차장,서울특별시 강서구 방화동 819번지,주차장,3867.79,126.80965131600843,37.580752901716174
2868,방화9단지아파트 902동 지하주차장,서울특별시 강서구 방화동 807번지,주차장,935.54,126.80465741481768,37.57487392162297
2869,방화10단지진로아파트 지하주차장,서울특별시 강서구 방화동 804번지,주차장,4023.16,126.80554405516364,37.577043500800215
2870,금강프라자빌딩 지하주차장,서울특별시 강서구 방화동 829번지 4호,주차장,3471.09,126.80959247137929,37.577501726328485
2871,치현마을서광아파트 105동 지하주차장,서울특별시 강서구 방화동 860번지,주차장,8314.09,126.81640805245607,37.57930887702684
2873,등촌주공11단지아파트 지하주차장,서울특별시 강서구 등촌동 705번지 6호,주차장,5719.03,126.84622505641096,37.559151305401905
2874,명지해드는터아파트 지하주차장,서울특별시 강서구 화곡동 473번지 4호,주차장,3035.48,126.85333642694586,37.53683424563173
2875,우장산롯데캐슬아파트 지하주차장,서울특별시 강서구 화곡동 1145번지,주차장,63322.6,126.84534745312688,37.55562001090989
2876,화성교회 지하주차장,서울특별시 강서구 화곡동 24번지 180호,주차장,1350.0,126.84401338378073,37.54463048800537
2877,코오롱1차아파트 지하주차장,서울특별시 강서구 등촌동 642번지,주차장,7845.0,126.85539195695047,37.55597806925117
2878,방신서광아파트 101동 지하주차장,서울특별시 강서구 방화동 871번지 101동,주차장,3747.0,126.80779026808348,37.572021537708075
2879,화곡4동주민센터 지하주차장,서울특별시 강서구 화곡동 809번지 3호,공공시설,1498.82,126.85790105275272,37.534561558797535
2880,동부센트레빌아파트 지하주차장,서울특별시 강서구 방화동 875번지,주차장,21661.0,126.81208576823805,37.57470235643435
2881,마곡푸르지오아파트 지하주차장,서울특별시 강서구 방화동 890번지,주차장,12607.0,126.81890044708956,37.57002904863709
2882,우장산아이파크이편한세상아파트,서울특별시 강서구 화곡동 1159번지,주차장,109339.0,126.83587558933887,37.54935470913839
2883,우장산휴먼빌아파트,서울특별시 강서구 화곡동 1156번지,주차장,2071.0,126.8408981965089,37.54760663649216
2884,탐라영재관 지하주차장,서울특별시 강서구 가양동 1480번지 6호,주차장,15508.48,126.84986508689593,37.56276178038378
2885,올림픽체육센터,서울특별시 강서구 등촌동 707번지 3호,공공시설,5580.0,126.84767999795827,37.5596889030958
2895,강서센트레빌4차아파트 지하주차장,서울특별시 강서구 공항동 1374번지,주차장,8833.0,126.80523346387885,37.56059223940538
2896,볏골공원 지하주차장,서울특별시 강서구 화곡동 98번지 99호,주차장,6893.0,126.84149861103131,37.541478095395945
2897,강서구의회 지하주차장,서울특별시 강서구 등촌동 512번지 1호,주차장,1329.36,126.8593927087653,37.54650803386559
2898,대림아파트 지하주차장,서울특별시 강서구 등촌동 562번지 1호 대림아파트,주차장,5495.07,126.8601753661834,37.541375630957226
2899,동아3차아파트 지하주차장,서울특별시 강서구 염창동 258번지 1호,주차장,19844.0,126.8745352503928,37.55019951947695
2900,강변한솔솔파크 지하주차장,서울특별시 강서구 염창동 300번지,주차장,14160.0,126.86366235696518,37.55668418654137
2901,강변힐스테이트 지하주차장,서울특별시 강서구 염창동 299번지,주차장,14365.0,126.87165294633157,37.551251843809986
2902,마곡수명산파크1단지 지하주차장,서울특별시 강서구 내발산동 742번지,주차장,33931.48,126.82731598921757,37.554378012108856
2903,마곡수명산파크2단지 지하주차장,서울특별시 강서구 내발산동 741번지,주차장,16831.32,126.82455054278626,37.55450420350544
2904,마곡수명산파크3단지 지하주차장,서울특별시 강서구 내발산동 751번지,주차장,17067.34,126.82202222893946,37.55281926922604
2905,마곡수명산파크4단지 지하주차장,서울특별시 강서구 내발산동 753번지,주차장,25298.54,126.82046115413328,37.551234853964274
2906,마곡수명산파크5단지 지하주차장,서울특별시 강서구 내발산동 749번지,주차장,24883.35,126.8241778860434,37.55198954904381
2907,마곡수명산파크6단지 지하주차장,서울특별시 강서구 내발산동 759번지,주차장,11497.57,126.82283942833138,37.55037067578505
2908,마곡수명산파크7단지 지하주차장,서울특별시 강서구 내발산동 756번지,주차장,17632.81,126.81981655850689,37.54814912387913
2909,마곡수명산파크8단지 지하주차장,서울특별시 강서구 내발산동 745번지,주차장,4453.07,126.82576179278799,37.551657679291225
2910,가양프라자 지하주차장,서울특별시 강서구 가양동 1488번지,주차장,1063.0,126.8573591693035,37.56125346648246
2911,삼정아파트 지하주차장,서울특별시 강서구 방화동 567번지 4호,주차장,4410.11,126.80903428919926,37.57197504890966
2912,웰튼병원,서울특별시 강서구 내발산동 677번지,공공시설,1005.0,126.83425388115404,37.554030416925016
2913,화곡판타지아 지하주차장,서울특별시 강서구 화곡동 341번지 65호,주차장,1553.0,126.84380420388953,37.53248513671097
2914,신안네트빌1단지 지하주차장,서울특별시 강서구 방화동 868번지 102동,주차장,4604.0,126.80728461568623,37.571058799804256
2915,신안네트빌2단지 201동 지하주차장,서울특별시 강서구 방화동 869번지,주차장,1607.0,126.8067246752401,37.570240469805825
2923,가양6단지아파트 지하주차장,서울특별시 강서구 가양동 1485번지,주차장,27110.0,126.85640400359637,37.56322906675584
2933,화곡푸르지오 101동과 111동 지하주차장,서울특별시 강서구 화곡동 1091번지,주차장,32585.0,126.8285527071659,37.544621992971884
2940,탑건아파트 지하주차장,서울특별시 강서구 화곡동 1155번지,주차장,2792.0,126.84325089509554,37.536244448678545
2941,태승훼미리아파트 지하주차장,서울특별시 강서구 화곡동 887번지 1호,주차장,636.0,126.84818015564007,37.52878087588472
2942,태창아파트 지하주차장,서울특별시 강서구 화곡동 1146번지,주차장,1071.0,126.84810182617498,37.53769191405162
2943,곰달래문화복지센터 지하주차장,서울특별시 강서구 화곡동 890번지,공공시설,6820.7,126.84601804073164,37.52904563494282
2944,마곡엠밸리4단지 지하주차장,서울특별시 강서구 마곡동 738번지,주차장,23969.0,126.82172308015565,37.56936692402389
2945,마곡엠밸리14단지 지하주차장,서울특별시 강서구 마곡동 750번지,주차장,63826.0,126.82373794463257,37.560801584005254
2946,마곡엠밸리15단지 지하주차장,서울특별시 강서구 마곡동 751번지,주차장,57077.0,126.82708249412549,37.560113671122046
2947,마곡엠밸리10단지 지하주차장,서울특별시 강서구 마곡동 747번지,주차장,23187.11,126.81728808914063,37.55932764997242
2948,마곡엠밸리11단지 지하주차장,서울특별시 강서구 마곡동 746번지,주차장,15359.58,126.81824834065712,37.56005892140097
2949,마곡엠밸리12단지 지하주차장,서울특별시 강서구 마곡동 746번지 1호,주차장,16582.46,126.82003691053193,37.559917482064584
2950,마곡13단지힐스테이트마스터 지하주차장,서울특별시 강서구 마곡동 748번지,주차장,61544.32,126.81581807739326,37.55879380000647
2951,그린임광아파트 지하주차장,서울특별시 강서구 등촌동 562번지 5호,주차장,7326.0,126.8604780172219,37.54048030546436
2952,우장산롯데아파트 지하주차장,서울특별시 강서구 화곡동 1148번지,주차장,7000.8,126.8435971384082,37.55246084118779
2953,우장산한화꿈에그린아파트 지하주차장,서울특별시 강서구 화곡동 1151번지,주차장,10573.45,126.84450246197866,37.55400754378806
2954,희훈리치파크아파트,서울특별시 강서구 화곡동 1011번지 6호,주차장,3301.0,126.83112493213632,37.54637970102847
2956,서초롯데캐슬아파트,서울특별시 서초구 서초동 1642번지 14호,주차장,6842.0,127.01537357494644,37.49249159892161
2957,서초아이파크아파트,서울특별시 서초구 서초동 1436번지 14호,주차장,6929.0,127.02046094055537,37.485375364860516
2958,래미안서초7차아파트,서울특별시 서초구 서초동 1642번지 34호,주차장,5728.0,127.01463298332615,37.4920344472338
2959,서초삼성래미안아파트,서울특별시 서초구 서초동 1641번지 1호,주차장,6124.0,127.01706282620755,37.493452034595045
2960,JW타워,서울특별시 서초구 서초동 1424번지 2호,주차장,495.0,127.01828831847956,37.48322716202824
2961,서초구청청사,서울특별시 서초구 서초동 1376번지 3호,공공시설,2450.0,127.0296965428576,37.483743012778845
2962,서초2동주민센터,서울특별시 서초구 서초동 1332번지 6호,공공시설,669.0,127.02203113951109,37.49207155479685
2964,외교안보센터,서울특별시 서초구 서초동 1376번지 2호,공공시설,415.0,127.02776421810432,37.483383272108235
2965,동원베네스트아파트,서울특별시 서초구 서초동 1350번지 13호,주차장,4907.0,127.02361532323673,37.48542946587492
2966,벽산블루밍아파트,서울특별시 서초구 서초동 1347번지 20호,주차장,3526.0,127.02314350854917,37.485812600066495
2967,풍림아이원아파트,서울특별시 서초구 서초동 1338번지 1호,주차장,6710.0,127.02681842465059,37.49041510316663
2968,서초 현대ESA아파트,서울특별시 서초구 서초동 1338번지,주차장,6674.0,127.02659538846677,37.49089479452095
2969,삼성생명서초타워,서울특별시 서초구 서초동 1321번지 15호,주차장,12600.0,127.02289589993613,37.49674403589789
2970,서울고등법원,서울특별시 서초구 서초동 1701번지 1호,공공시설,2000.0,127.00852012695745,37.49701110789055
2971,현대아이파크,서울특별시 서초구 서초동 1477번지 1호,주차장,3000.0,127.00531593671528,37.48136643902334
2972,서초1차 이편한세상아파트,서울특별시 서초구 서초동 1487번지 63호,주차장,2400.0,127.00383913011996,37.48119237481874
2973,서초3차 이편안세상아파트,서울특별시 서초구 서초동 1467번지 37호,주차장,1800.0,127.00481269935011,37.47865833952874
2974,서초5차 이편안세상아파트,서울특별시 서초구 서초동 1467번지 62호,주차장,1900.0,127.00438944513887,37.479722402588216
2975,서초현대슈퍼빌,서울특별시 서초구 서초동 1446번지 11호,주차장,9000.0,127.0131358112629,37.48300505427869
2976,서초 한신아파트,서울특별시 서초구 서초동 1454번지 32호,주차장,2700.0,127.01147861276992,37.48239064935996
2977,경남아너스빌,서울특별시 서초구 서초동 1456번지 2호,주차장,1800.0,127.01134272185739,37.48382154271143
2978,신영지웰아파트,서울특별시 서초구 서초동 1458번지 6호,주차장,2400.0,127.01081068614573,37.48419721970285
2979,강남지하상가,서울특별시 서초구 서초동 1319번지 5호,주차장,8090.0,127.02437689373932,37.49733177792004
2981,현대성우주상복합아파트,서울특별시 서초구 서초동 1316번지 15호,주차장,3800.0,127.02136043729408,37.49847165683356
2982,교보타워빌딩,서울특별시 서초구 서초동 1303번지 22호,주차장,14430.0,127.02118094063434,37.503775821785176
2983,현대아파트서초4차,서울특별시 서초구 서초동 1684번지,주차장,2440.0,127.01494844953508,37.500349193296735
2984,롯데캐슬클래식아파트,서울특별시 서초구 서초동 1312번지 3호,주차장,2450.0,127.01855084558606,37.50001276080675
2985,삼풍아파트,서울특별시 서초구 서초동 1685번지,주차장,17700.0,127.01272308483956,37.49854395897329
2986,서초유원아파트,서울특별시 서초구 서초동 1687번지,주차장,2870.0,127.01537558865472,37.49629967790508
2990,한신타워아파트,서울특별시 서초구 잠원동 71번지 11호,주차장,2000.0,127.00309732488323,37.510927381984295
2991,잠원 훼미리아파트,서울특별시 서초구 잠원동 51번지,주차장,6160.0,127.01176742117264,37.51921323911856
